"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-11","9.17",,"0.00","0.0","0.0","93","102","74","  300","   99","17.0","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-12","5.37",,"0.00","0.0","0.0","87","105","66","   80","  160","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-13","10.51",,"0.00","0.0","0.0","91","100","78","  340","  130","25.1","34.0",,,"    1",,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-14","8.05",,"0.00","0.0","0.0","87","99","74","   10","   10","25.9","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-15","9.17",,"0.00","0.0","0.0","87","96","73","  250","  240","29.1","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-16","10.51",,"0.31","0.0","0.0","78","83","67","  270","  280","28.0","35.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-17","7.38",,"0.00","0.0","0.0","77","89","64","  260","  230","18.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-18","4.25",,"0.00","0.0","0.0","82","98","68","   90","  110","16.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-19","5.14",,"0.00","0.0","0.0","88","102","75","  300","  320","19.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-20","8.28",,"0.00","0.0","0.0","92","105","72","   20","  300","19.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-21","5.37",,"0.00","0.0","0.0","90","103","76","  130","  130","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-22","10.29",,"0.00","0.0","0.0","92","108","76","  270","  300","19.9","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-23","10.07",,"0.00","0.0","0.0","96","107","80","  240","   20","23.9","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-24","16.78",,"0.00","0.0","0.0","92","101","79","  290","  280","29.1","38.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-25","7.38",,"0.00","0.0","0.0","90","101","75","  280","  270","23.9","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-26","6.71",,"0.00","0.0","0.0","91","106","78","   90","   90","31.1","38.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-27","6.26",,"0.00","0.0","0.0","90","105","76","   60","   60","21.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-28","11.18",,"0.00","0.0","0.0","92","104","79","  150","  140","25.1","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-29","12.30",,"0.00","0.0","0.0","89","96","78","  260","  290","32.0","40.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-06-30","12.30",,"0.00","0.0","0.0","83","96","72","  240","  290","25.1","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-01","8.72",,"0.00","0.0","0.0","86","100","73","  300","  310","21.9","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-02","7.61",,"0.00","0.0","0.0","90","101","74","  250","  260","23.0","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-03","7.61",,"0.00","0.0","0.0","89","101","78","  150","  150","19.9","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-04","8.50",,"0.00","0.0","0.0","92","104","84","  120","  130","25.9","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-05","13.87",,"0.00","0.0","0.0","88","96","77","   80","   80","29.1","36.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-06","11.86",,"0.00","0.0","0.0","82","94","73","  110","  110","23.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-07","7.16",,"0.10","0.0","0.0","82","92","72","   80","   70","35.1","40.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-08","9.40",,"0.00","0.0","0.0","78","91","69","   20","   20","25.9","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-09","8.95",,"0.06","0.0","0.0","81","89","75","  150","  140","23.0","27.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-10","8.50",,"0.00","0.0","0.0","78","87","71","   70","   70","23.9","30.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-11","8.50",,"0.00","0.0","0.0","80","91","72","  200","  200","23.0","29.1",,,,,,"    1",
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-12","6.04",,"0.00","0.0","0.0","80","91","73","  260","  270","25.1","32.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-13","9.62",,"1.05","0.0","0.0","82","97","65","  250","  260","61.1","82.1","    1",,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-14","5.82",,"0.00","0.0","0.0","79","93","72","  150","  150","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-15","9.40",,"0.00","0.0","0.0","84","96","72","   50","   50","38.0","46.1",,,"    1",,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-16","5.59",,"0.15","0.0","0.0","77","91","71","   60","   50","21.9","25.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-17","3.80",,"0.00","0.0","0.0","77","94","68","  170","  200","12.1","16.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-18","6.04",,"0.00","0.0","0.0","87","100","73","  250","  280","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-19","5.14",,"0.00","0.0","0.0","92","105","76","   90","  250","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-20","6.71",,"0.00","0.0","0.0","92","103","79","  140","  140","18.1","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-21","6.26",,"0.00","0.0","0.0","90","103","78","  120","  110","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-22","3.80",,"0.00","0.0","0.0","92","107","76","  330","  330","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-23","6.71",,"0.00","0.0","0.0","94","105","78","   80","  100","21.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-24","10.07",,"0.00","0.0","0.0","90","101","79","   50","   40","23.9","31.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-25","6.49",,"0.00","0.0","0.0","91","104","78","  150","  140","18.1","25.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-26","8.50",,"0.00","0.0","0.0","90","97","81","  160","   90","23.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-27","12.97",,"0.00","0.0","0.0","83","95","70","  360","  360","28.0","33.1",,,"    1",,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-28","6.26",,"0.00","0.0","0.0","83","98","76","   20","  360","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-29","4.25",,"0.00","0.0","0.0","89","101","78","  240","  240","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-30","6.93",,"0.00","0.0","0.0","89","100","76","   80","   80","23.0","33.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-07-31","8.05",,"0.00","0.0","0.0","84","91","74","   90","   90","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-01","5.59",,"0.00","0.0","0.0","84","99","74","  180","  150","12.1","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-02","8.50",,"0.00","0.0","0.0","89","103","77","  160","  170","18.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-03","8.28",,"0.01","0.0","0.0","90","102","77","   40","  360","29.1","35.1",,,"    1",,,"    1","    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-04","6.04",,"0.00","0.0","0.0","87","102","75","  190","  120","16.1","19.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-05","7.16",,"0.00","0.0","0.0","89","101","77","  110","  110","19.9","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-06","6.71",,"0.00","0.0","0.0","87","100","74","  170","  100","16.1","21.9",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-07","6.49",,"0.00","0.0","0.0","88","99","75","  160","  180","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-08","9.17",,"0.01","0.0","0.0","89","100","78","   80","   80","36.0","47.0",,,"    1",,,"    1","    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-09","6.49",,"0.00","0.0","0.0","81","89","73","  190","  200","21.9","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-10","6.04",,"0.12","0.0","0.0","76","84","69","  250","  250","21.9","23.9",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-11","7.38",,"0.91","0.0","0.0","78","90","65","   60","   70","23.9","29.1","    1",,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-12","7.61",,"0.00","0.0","0.0","74","86","69","  150","  150","16.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-13","5.14",,"0.00","0.0","0.0","78","94","67","  180","  170","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-14","9.40",,"0.00","0.0","0.0","84","97","72","  220","  190","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-15","9.17",,"0.00","0.0","0.0","86","97","76","  210","  210","21.9","27.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-16","10.29",,"0.03","0.0","0.0","86","99","75","  130","  120","25.1","36.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-17","5.82",,"0.03","0.0","0.0","82","94","72","  260","  260","17.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-18","8.28",,"0.00","0.0","0.0","86","99","75","  240","  240","25.1","30.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-19","6.04",,"0.00","0.0","0.0","83","99","72","   50","   50","15.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-20","8.95",,"0.00","0.0","0.0","87","96","77","  120","  100","19.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-21","9.40",,"0.02","0.0","0.0","86","95","76","   30","  270","19.9","23.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-22","9.40",,"0.01","0.0","0.0","82","95","70","  290","  300","21.9","25.9",,,"    1",,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-23","7.61",,"0.02","0.0","0.0","81","91","71","  250","  250","31.1","35.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-24","10.07",,"0.00","0.0","0.0","81","93","72","  250","  250","23.9","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-25","6.49",,"0.00","0.0","0.0","83","94","74","  200","  200","19.9","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-26","7.83",,"0.00","0.0","0.0","86","99","73","  250","  240","21.0","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-27","10.07",,"0.00","0.0","0.0","88","99","77","  250","  260","21.9","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-28","5.82",,"0.00","0.0","0.0","87","100","71","  310","  290","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-29","7.38",,"0.00","0.0","0.0","89","102","76","  120","  120","25.9","36.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-30","5.14",,"0.00","0.0","0.0","87","99","73","  150","  310","13.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-08-31","5.82",,"0.00","0.0","0.0","87","99","76","  120","  120","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-01","11.18",,"0.00","0.0","0.0","86","91","76","  350","  350","30.0","35.1",,,,,,"    1",
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-02","8.28",,"0.00","0.0","0.0","79","88","70","  270","  290","21.0","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-03","8.28",,"0.00","0.0","0.0","79","91","69","  320","  260","21.0","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-04","5.59",,"0.00","0.0","0.0","80","93","66","  260","  270","17.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-05","5.82",,"0.00","0.0","0.0","82","93","69","  110","  110","23.9","32.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-06","7.38",,"0.33","0.0","0.0","75","83","66","   60","   50","19.9","23.0","    1",,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-07","5.82",,"0.00","0.0","0.0","74","83","68","  110","  110","18.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-08","5.14",,"0.00","0.0","0.0","75","89","64","  130",,"10.1",,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-09","5.59",,"0.00","0.0","0.0","77","90","64","   50","   40","25.9","33.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-10","6.26",,"0.00","0.0","0.0","81","94","69","  100","  110","21.9","28.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-11","5.37",,"0.00","0.0","0.0","81","93","70","  170","  150","12.1","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-12","5.14",,"0.00","0.0","0.0","82","97","69","  120","  120","13.0","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-13","5.82",,"0.00","0.0","0.0","84","98","71","  130","  130","18.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-14","8.50",,"0.00","0.0","0.0","84","96","72","  110","  110","21.0","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-15","9.17",,"0.00","0.0","0.0","82","91","70","  100","  120","19.9","25.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-16","5.82",,"0.00","0.0","0.0","78","92","66","  120","  120","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-17","6.71",,"0.00","0.0","0.0","80","93","71","  150","  150","23.9","28.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-18","5.82",,"0.00","0.0","0.0","80","94","69","  110","  110","23.9","29.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-19","10.07",,"0.10","0.0","0.0","82","92","71","  210","  210","25.1","32.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-20","4.92",,"0.78","0.0","0.0","73","78","65","  200","  200","15.0","18.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-21","9.62",,"0.00","0.0","0.0","71","85","64","   80","   80","21.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-22","4.92",,"0.00","0.0","0.0","71","80","61","   80","   90","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-23","2.91",,"0.00","0.0","0.0","72","85","59","   50","   50","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-24","3.58",,"0.00","0.0","0.0","75","91","61","  260","  290","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-25","6.49",,"0.00","0.0","0.0","81","93","69","  360","   10","25.1","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-26","9.17",,"0.00","0.0","0.0","75","81","63","  110","  110","18.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-27","3.80",,"0.00","0.0","0.0","70","89","61","  220","  220","13.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-28","5.37",,"0.00","0.0","0.0","78","94","66","  230","  200","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-29","5.59",,"0.00","0.0","0.0","80","93","68","  150","  170","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-09-30","4.92",,"0.00","0.0","0.0","79","92","66","  170","  170","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-01","5.14",,"0.10","0.0","0.0","79","87","70","  180","  120","19.9","23.9",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-02","6.71",,"0.00","0.0","0.0","77","90","70","  240","  240","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-03","7.38",,"0.00","0.0","0.0","80","90","70","  270","  270","17.0","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-04","8.28",,"0.00","0.0","0.0","81","91","69","  260","  250","16.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-05","8.05",,"0.00","0.0","0.0","80","92","68","  240","  240","21.0","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-06","10.07",,"0.00","0.0","0.0","78","88","67","  250","  260","21.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-07","12.08",,"0.00","0.0","0.0","77","84","65","  270","  240","32.0","42.1",,,"    1",,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-08","5.82",,"0.22","0.0","0.0","64","65","54","  300","  280","17.0","23.0","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-09","13.42",,"0.00","0.0","0.0","59","71","52","  250","  240","25.1","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-10","7.16",,"0.00","0.0","0.0","63","76","51","  250","  250","15.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-11","7.38",,"0.00","0.0","0.0","67","80","55","  250","  250","18.1","21.9",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-12","7.38",,"0.82","0.0","0.0","67","69","58","  240","  250","17.0","19.9","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-13","6.04",,"0.00","0.0","0.0","61","72","58","  240","  240","17.0","21.9","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-14","7.61",,"0.00","0.0","0.0","66","74","54","  260","  260","21.0","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-15","11.86",,"0.00","0.0","0.0","52","54","43","   80","   90","19.9","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-16","10.29",,"0.00","0.0","0.0","46","52","43","  100","  110","18.1","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-17","9.62",,"0.01","0.0","0.0","51","58","48","  110","  110","17.0","19.9","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-18","6.04",,"0.07","0.0","0.0","51","55","49","  100","  110","12.1","14.1",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-19","7.83",,"0.00","0.0","0.0","57","70","52","  360","   30","16.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-20","8.50",,"0.00","0.0","0.0","65","72","58","  100","  120","21.0","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-21","7.38",,"0.00","0.0","0.0","62","70","57","  100","  110","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-22","4.47",,"0.00","0.0","0.0","63","72","57","  120","  130","8.9","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-23","9.62",,"1.08","0.0","0.0","65","69","56","  340","  340","23.0","27.1","    1",,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-24","8.72",,"0.13","0.0","0.0","61","72","55","   40","   30","23.0","27.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-25","6.26",,"0.00","0.0","0.0","64","75","54","  320","  280","18.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-26","5.14",,"0.00","0.0","0.0","63","76","51","   10","   10","14.1","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-27","2.46",,"0.00","0.0","0.0","63","77","49","  230","  230","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-28","2.68",,"0.00","0.0","0.0","64","80","50","  130","  140","8.9","11.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-29","5.82",,"0.00","0.0","0.0","66","83","50","  250","  280","18.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2018-10-30","11.63",,"0.00","0.0","0.0","70","76","62","  250","  250","21.9","27.1",,,,,,,
